File_,Options,HashPart1,HashPart2,HashPart3,HashPart4
fil2D4DD401B3BDB6148A18F39DF109CA82,0,-1153073801,-732897348,180830876,-17453865
fil12F152D8CA2B38C66880B6578E70C49B,0,-653307273,-10057769,-458152416,1839940392
fil5BF6DFC543983F449FCB6C2F93E9440C,0,2135602330,-1451334039,81393955,334369113
fil120C5ADC208AAE0C9CF9CCFF3C696312,0,2134249497,216426239,952558466,-1514741369
fil3334CE84E3F7976C358C2E786F08B278,0,440171528,-1922668893,1493094776,-1767865049
fil50D70BC57A5A822172782460EFB019D8,0,1919158368,1279640695,863885804,-890213952
filE25576C7FCA70F44014E64B50564B0FB,0,-1127967718,-606175961,-1473142694,-1943118938
fil0DFB842DC81CB7177390C015F7CF2E94,0,828855778,-457701423,-2056271788,-169281841
fil6B10AD61A7C59632B39DC1CD72A84ACC,0,-956763058,-502895294,1173178593,538278419
fil0B4D0557EA66C7AEB66A67B4E3EAE74B,0,2127088620,-18719669,-644927448,-205871118
fil73BAF9D14EBA5AD176D06372159BB6AF,0,393148524,430596881,2036651177,-305460648
filBF15201352D49DAB582C3538DA21F460,0,788864941,770109316,1682691104,1990122375
filB1603BB2052C2A86CE3800216F4B1285,0,828855778,-457701423,-2056271788,-169281841
filFAB3740972D2E553B73C05AE105FF75B,0,-861094956,1791442370,-590237637,1212902946
fil803FE86F591D8AB26D941B188DF76243,0,-480485218,886139579,1304778171,1793793158
filCC0C93CC1B6989DA4F93ECD03E9B16AE,0,-653307273,-10057769,-458152416,1839940392
fil39127E5A9ADF74A73838FCF274289B6C,0,1328962679,-203979668,-2068716736,-515887151
fil82CC742CEDC21C07BA9BC39C3E3967AD,0,643293384,1095249319,-312907141,-1463158995
fil2DD3A8000B72E0056EBB3C1551F8EAED,0,-2002262634,-1046640077,2049385046,1815162578
fil249968D8A7BA5121E9C9E4AED85A3DC0,0,-133092531,29330490,1155353189,-422959449
filCE9044D83D5CDBAB48FE583115F460BD,0,828855778,-457701423,-2056271788,-169281841
fil0079E3272F20739627A9100DA7C686CF,0,614830083,900551945,-1533749473,-423247508
fil7A1E4CF37DA81AF03EBE52D65924A120,0,-801503951,1418948176,-1272853904,-812077508
filA6E036BAB7911BBF9386C0FCDE8259B4,0,-829788224,-815211052,-566405206,-70658658
fil5E6AE7360ABB6D80064D5B361FA8D600,0,428885256,1400789260,-1653694613,1565746972
fil69019665C4E9C1F77DEAFC39AC686B4A,0,828855778,-457701423,-2056271788,-169281841
fil4B7DB5434E73ED670F57552D4FCE8775,0,-629747284,-1631170769,1584560339,1126381468
fil0BFA4DE2FCE8A9A0C9F7C4790D4462EC,0,1276286120,-943335994,218562074,1644682845
filA216B01D17804BDC2CE94E222A1A3720,0,-653307273,-10057769,-458152416,1839940392
fil70A1DAFEC262F4665424DD9B628375AF,0,1328962679,-203979668,-2068716736,-515887151
fil137775201CF3CA05F94CAA62AC6AC8F1,0,-1456094261,609123464,-881708748,-286193732
filC2BFE53A0555113FB1B885225A39919E,0,-1921900856,1664044189,-1988163985,746984652
filB7EAF71DD46182323FA49B13D859949E,0,458023113,1224713012,-770213854,-258924605
fil2D31DECE9159508505E8EBF350F28586,0,828855778,-457701423,-2056271788,-169281841
fil9536104374D54DA95242D6BCDC1B11B8,0,-1152440009,1180793221,1211741878,2071654548
filF8D6BAD87153BFA3884AEAF5F58A1BBC,0,-308896092,-7231585,-1167908853,-1289468263
fil41EA136DB08A268214E06CB13F850D5B,0,-2128311669,1772807689,-1233203412,760648329
fil28A017E0A759BDA72B40C1E87CA57DFF,0,-1102945440,10978680,1702119840,2022092495
filC847CA2887543D0A4DE741815D505D3B,0,828855778,-457701423,-2056271788,-169281841
fil48955C600D72F82A7016A0BCB3DECFAB,0,306682523,2086607713,585851383,1850720322
fil90B843F165D328449F1ACF7265E444F6,0,1385414666,-610833132,1064481,1704392852
fil4A6D6BBDE88057BE6CE67FC50B098D95,0,1068573519,-1220860564,-932381259,268900536
fil6D1294181724839A2198C0EB256D7A44,0,-1906462064,752728591,38817869,-102164938
fil56FB93BCB72A48EB826DFBC9500337C0,0,814595625,-788582663,1269906713,-274648398
fil45F0102972A1684CBB13A0A011958416,0,1112029855,1840932918,-611564019,-1344021642
fil74D0A4829826407C923A50F53AAA2193,0,1152524645,-6683500,-1760633783,1406801693
fil7548FE264D5A50B11D8F9CC8AADF7568,0,1547421235,194141246,808694168,1916087234
filACD15CCC303B7AE12F696704C3AC50EF,0,-1521951037,203552955,374477775,1145684388
fil8BA489138A294A0BC9B67E64800675B5,0,828855778,-457701423,-2056271788,-169281841
fil9E295A168447CA204CA8045C91484893,0,1653590770,-1085689192,2054949634,1750277514
fil1D87BEF774B5A0E9C031070425E87DB8,0,-1786116517,1434266692,1779872773,-1518455433
filA1E008F55E52E8AAB64E3978813984E5,0,100243770,911830968,584166793,653719190
fil269D343F72F4B14A0EC859D1EEA477FC,0,1832581967,-261750961,-2104624462,174816049
filFBF2C289D091BC2FBEA4B00A8B3C53A3,0,828855778,-457701423,-2056271788,-169281841
fil4BDCA6D92A6CF0E01935452E45C58A5C,0,1767942873,-1366481146,1313564812,747048762
fil1CA8A68EE4D70E8FD5301481B4D950C4,0,1918137942,1224803432,611547548,1078180456
fil23F5C94C2A618B6D8E60FA509494EC04,0,1112029855,1840932918,-611564019,-1344021642
filB9335DEE13F2516243FE2F8F640CBDF1,0,575267794,1769236960,-2134354320,581723114
fil1B56EBA53853EBB09FF34D6B58FFAC79,0,2068070723,-192161942,-346428457,1664984501
filB9A661B32C7E66D30CF5A5227FBDF83A,0,-793196065,-1490793019,735904091,-1994643996
fil28C5864AE6774057A4EA63436C017158,0,828855778,-457701423,-2056271788,-169281841
fil4EF5AEE7BEC3ECFC96BDFCB53B465A5D,0,1653590770,-1085689192,2054949634,1750277514
fil18568DED70304B2F83DC7CED8CF93AC0,0,592740317,431203474,946242118,-884512719
filC5C8BFB3A3BB1DA2D842F02CDE582D34,0,-470402428,-1123011272,-1657996055,1236008179
filD76CF3E39B7C14FA72D6DEF7DD5A77F0,0,1282967140,-2101116533,-1715813828,845282952
fil3450698A35C6FB6EA20C86210A922C1A,0,828855778,-457701423,-2056271788,-169281841
fil9DC208ACDBC55CE53B26A7E452712478,0,702008765,1376812941,726693601,-773975384
filF49F6DC98B3302E16F810FBEBC4BB16E,0,923533676,-797730313,1617367087,320205390
fil3FCB66B6CA562A24AFBA2D3653824BCC,0,1112029855,1840932918,-611564019,-1344021642
filC707064C6977DD29E89841CD73AC08E5,0,-591879556,-1743519479,-1749061707,-120371479
fil91C528C3B7EEADCCA663B24FEF8C6861,0,-759287047,-767417135,498403093,-678578142
fil3BA169CA8CEBCA346A43C8515C4D7677,0,-629462015,40081767,1209515655,-88016514
filD7B40956BFB10A24133D5A95ABC20938,0,828855778,-457701423,-2056271788,-169281841
fil3E293E62BE88429C32CD989BC7C56FDB,0,1653590770,-1085689192,2054949634,1750277514
fil77F6B882E47E1A62D780686A84165FBF,0,1496728804,-1146475220,-124266541,-1555729770
filE6FEF5CB9C7F0D111958813720002D10,0,-470402428,-1123011272,-1657996055,1236008179
fil79BC391B10E73180B7D670E633860680,0,1282967140,-2101116533,-1715813828,845282952
fil00BA2AA7BE188CFB6C5BB8B3564F8DD0,0,828855778,-457701423,-2056271788,-169281841
filC5ACB4A6F36E5003676425003EF66339,0,702008765,1376812941,726693601,-773975384
fil021A19067EF5F036F472512E553C7B20,0,923533676,-797730313,1617367087,320205390
fil03A39A9EA18866CDFF17762193241443,0,1112029855,1840932918,-611564019,-1344021642
filEA0B1B552AA62E3E594DC2FEDF36D08C,0,637519002,-126073800,1188728901,-45667465
fil03C964D6C827CF5426F2323F09CCDD22,0,-1235713468,985616011,1606914149,688677066
filA6F8FB7075C8D8F2F6F68644C4FDD156,0,917838589,1842387579,1616174488,-2143345611
filB637BE94A8CF44625984610E952DC724,0,828855778,-457701423,-2056271788,-169281841
fil4CCA29E93EBE34078D051E142807E219,0,1653590770,-1085689192,2054949634,1750277514
filDC4442A60EFF1C5FDD4213053954F541,0,375891644,321768121,-427048284,2003249051
filF0E0DE2A1997F08A82B59D4394A6D854,0,100243770,911830968,584166793,653719190
fil9B211B67355EF4355791A3E093961BC8,0,1832581967,-261750961,-2104624462,174816049
fil47B86A01097EACA76855C51E194D3AA1,0,828855778,-457701423,-2056271788,-169281841
filD216FD2FD917CAC3837BB31AA2DBB190,0,1767942873,-1366481146,1313564812,747048762
fil36A17431814F6B7F2805FC6F6C0E5E41,0,1918137942,1224803432,611547548,1078180456
filCC2CF69030F04E5D438C0DD50946024D,0,1112029855,1840932918,-611564019,-1344021642
fil51AC0FAC20F2C834687455E4F537DC4B,0,1152524645,-6683500,-1760633783,1406801693
filA8037C7147DD4B75A479AE1D9A7B9AA1,0,1547421235,194141246,808694168,1916087234
fil0B1F7D1D4EF50CA487167A4A6D70075C,0,-1521951037,203552955,374477775,1145684388
fil708074B22539450B402D13108546C2EB,0,828855778,-457701423,-2056271788,-169281841
fil5F366BCC83964572C72C28BF9B4E5AE1,0,1653590770,-1085689192,2054949634,1750277514
fil10AE490242D83A7D83FF0EE02EEA7B88,0,-1786116517,1434266692,1779872773,-1518455433
fil9BE543F12BFCEAABB6C5D707B3D4F2D7,0,-470402428,-1123011272,-1657996055,1236008179
fil1DB5AE263D7A4F2493A6E66275928AA8,0,1282967140,-2101116533,-1715813828,845282952
filE547687CA9544D91C1FA58DF38AE32D1,0,828855778,-457701423,-2056271788,-169281841
filCD7CA66ECB345C6000508CA6C2DC5314,0,702008765,1376812941,726693601,-773975384
fil198FCAECCFC204E96919002259E592CF,0,535091992,-508512453,-1986958308,90907358
fil944E1E70EA24CB0B06909FBCA2077555,0,1112029855,1840932918,-611564019,-1344021642
fil11031BCF80FA1BD91BF7C4FE3FA9062D,0,-591879556,-1743519479,-1749061707,-120371479
fil568C2BB3145B345FC4D13AF48EE6CFD5,0,-759287047,-767417135,498403093,-678578142
filA9388D2080263CF3E06C238AD6C793A1,0,-629462015,40081767,1209515655,-88016514
filA0FC9554D0E133CC3F7B810DB5FFF343,0,828855778,-457701423,-2056271788,-169281841
fil962BA29D5C7DBC61ECFB3E4BE03A6F93,0,1653590770,-1085689192,2054949634,1750277514
fil113A90BBAC0C5F32A5262CD29D48A3BF,0,1496728804,-1146475220,-124266541,-1555729770
fil5C2F193A8C2DB51F79310A24114C4D73,0,-470402428,-1123011272,-1657996055,1236008179
fil91BA3D1350B61DC8E98B6BD0BD2742EA,0,1282967140,-2101116533,-1715813828,845282952
fil1C703A01FBFDAAB5386DA3CB44210D38,0,828855778,-457701423,-2056271788,-169281841
fil466459DC637B3B54BDAD0348F9C19B99,0,702008765,1376812941,726693601,-773975384
filB644A86B066D063E24AA386FDF0F0822,0,923533676,-797730313,1617367087,320205390
filACB542E6BA1B54B8F8929711E59C76CF,0,1695098678,853699521,2126122658,1096572973
fil43A02C205CED07FBF0504FBB4D5E6344,0,850377190,1437978813,-1237435399,24280159
fil1FC48B0DF8D3E2775B9F0381D0B89383,0,-759287047,-767417135,498403093,-678578142
filAA4F1B41A941639DD5B361F67699B250,0,-1337470820,1250661392,-674162583,-1444638871
filE25B8DAC2D331509C89FE675629104C9,0,828855778,-457701423,-2056271788,-169281841
fil16574B159B1B3E110671C7DC3FD47525,0,-1217007995,-531033917,783994552,95146034
fil045835A8914EE1304A65C7378194D7D5,0,759373344,370542774,-1962606033,-1988807837
filA32F65B05C63954D1A635F90D727FD11,0,1695098678,853699521,2126122658,1096572973
fil3A7E94405ADA878E7233225D863E3B7A,0,1803109239,-2054529059,-1896863942,1915229088
filA1F199566A9E6CA8B1FA51106F7C07EE,0,828855778,-457701423,-2056271788,-169281841
fil6886E53867CB65EB2A10C9DBF03E6978,0,-1217007995,-531033917,783994552,95146034
filC4AA9D5B71B293C164A13A697150F62F,0,1919158368,1279640695,863885804,-890213952
fil7F4EA4CA1E6EDBF6DC10F5B8BEF7D142,0,1695098678,853699521,2126122658,1096572973
fil8CA7DCBCF4091DD03CE45ADFEBD75673,0,33223879,1524284193,-1531735480,780499815
fil92569392D9D168B3E373FF983BF430F9,0,-378219004,1609323165,1630985010,-343552586
fil751F3AAD0419F2792E55098015DAA795,0,-503583100,1370383546,-1208820062,-1171734587
filBF91B04352B13298D706104F98AE6C7B,0,828855778,-457701423,-2056271788,-169281841
filF09627D4F5A60A9E0DC4AA6F13062FA4,0,-1217007995,-531033917,783994552,95146034
filFD00693796ACB1B1CF7C2437DB4BC5D8,0,-1225048198,-2017643993,-1899463822,1799251440
fil2D7512DC20A6B535B3BD8445260DEDEC,0,1695098678,853699521,2126122658,1096572973
filC17CEA31D82144A1C870964625B63D48,0,1803109239,-2054529059,-1896863942,1915229088
filC8C53CC397013023AC92A5B94E3B8ECF,0,828855778,-457701423,-2056271788,-169281841
filED509394D5EC5591EA98D16E41B3F47D,0,-1217007995,-531033917,783994552,95146034
fil8508E5D90F1B4B7D0084DED724D6AB6E,0,1919158368,1279640695,863885804,-890213952
filA4FE3EF8EC3B77D0B1AE90E36AA0E378,0,-1135560659,880928708,-1788192513,-406028002
filDBA6D3A31C6C8E61FF85480C71D368A3,0,-362097635,667567961,-178524450,-479083325
filBDA3DAF73E3D9FA9CA45A88C13C11DFF,0,1918137942,1224803432,611547548,1078180456
filAD6651A35021E1AB34D56E2CEBBD5DA0,0,-1044631336,1089997040,-1407451194,-856304527
filBDFCB90D4C21177C5298ED36FD6B5853,0,828855778,-457701423,-2056271788,-169281841
filC1235E9A6064BAE4057BBEA7E13D894B,0,-679284268,799401900,1294392078,1594052542
fil1B22BACC1635CCF9D19F5C5CCCB2FC03,0,-349394199,430516443,1661552355,1774323717
fil0D219C1581B8B2C4C7A489B78A6F5572,0,-1135560659,880928708,-1788192513,-406028002
fil9A954273EBFF8E1B474B921EC1A11342,0,-652119172,2143057147,610257980,601282849
fil38869E50B16D5645B78145CF26BC7B3F,0,828855778,-457701423,-2056271788,-169281841
fil1FE80454ABB83D62BFC34E985B305934,0,-679284268,799401900,1294392078,1594052542
fil6CC8ADBE1BB3A3CBEBBE32238D6DB3F8,0,1918137942,1224803432,611547548,1078180456
filC3E61ED50DE715847929E1A23FD4FADB,0,-1135560659,880928708,-1788192513,-406028002
fil5FF1FDA694014445A2C1052B0293A497,0,-1018541564,1914802508,-2001208236,2129096733
fil4DE9B2BCEFB2E2807110D6F86516BCE4,0,923533676,-797730313,1617367087,320205390
fil50CA382CF3803A5297486DE14425FCDE,0,-200648874,1316490241,1195464556,667120318
filC413855AAE9A9585DDCF70952407F121,0,828855778,-457701423,-2056271788,-169281841
fil699CD332E7178C36298243433EF487CF,0,-679284268,799401900,1294392078,1594052542
fil52157BCD89521620F83C507B910A435E,0,-235071926,-679183669,504157258,1418211059
fil219E02AF46A43310D061011AE98BCBC9,0,-1135560659,880928708,-1788192513,-406028002
fil139EF93217A1D4B27B900FC5A7C09E96,0,-652119172,2143057147,610257980,601282849
fil611C80F56FA06A756FCE48F6E771F801,0,828855778,-457701423,-2056271788,-169281841
fil34A84CB151702A8057246CB04E0D02AC,0,-679284268,799401900,1294392078,1594052542
fil141FDE840D27105236B9758ACFEE9889,0,1918137942,1224803432,611547548,1078180456
fil31ED6F50516DB66667455ED402B53D94,0,643133086,-2084414616,343170214,-992378432
filF5D9EB497A6324D0CA4FA7232133C044,0,-1356314843,-1070924390,-1345877258,1051910738
filD4FD6E198BBABED5D98030875952F76D,0,-1482361369,-1925684065,-746459148,442612670
fil42BD02C35C1159D509275F487A65FA76,0,565537193,-1792071024,-661669531,1332939420
fil6252F65FF637F2B59C4758BF1CEF223D,0,828855778,-457701423,-2056271788,-169281841
fil8DC28AF1747289FC97971234BF9198DC,0,-2085321362,245086297,-804556457,-60362663
fil6ACE6AA9A5FCBCC687EE245CD3CEBC1C,0,-2002262634,-1046640077,2049385046,1815162578
fil55894D631FDEB3C67F122421588BE33B,0,643133086,-2084414616,343170214,-992378432
fil6088713367E7C0F67B41A0366CC92D02,0,-2109492870,-388825051,1285337830,2077765893
fil50DD8E5BB991B498FE294A60ED8D0104,0,828855778,-457701423,-2056271788,-169281841
fil229EC73B32B810067B0E41B344D9A826,0,-2085321362,245086297,-804556457,-60362663
fil5EDBD300FA255EC78541797F161280C2,0,2061861632,417173029,-1345107527,721185983
filD8C545D9D899435C3EB5901B5F5A2AEE,0,197855551,564571579,2011211184,-85811303
fil9332A29FB6B859694296063FCAC51576,0,-854792892,-774234839,-1828159518,871166123
fil283A86E6A0878CA974C25B881C008C79,0,1547421235,194141246,808694168,1916087234
filF23A49FD019760A4470C065A6C077EAF,0,843162082,1851905009,1873870208,-993823408
filD881C248E23011460EE51B6AF34D1856,0,828855778,-457701423,-2056271788,-169281841
filEF0F288513204F6B91963C20988EACD2,0,202228086,-1518988768,-1760556354,1880420558
filD7FAA13C84208A95AB3CE0CD22CDCA0F,0,-1786116517,1434266692,1779872773,-1518455433
filF13726955899BE15BD54AFE39A8AE412,0,197855551,564571579,2011211184,-85811303
filD3A7A0ECF52B2EECCEEDFB723BE41F06,0,-1088543283,-589831007,1954272823,-437863112
fil997F9E6978E180B678C256BCE5790942,0,828855778,-457701423,-2056271788,-169281841
fil91150125FA0E9B48F2D47504DE75DE6F,0,202228086,-1518988768,-1760556354,1880420558
filC74F626D347CED188F6128A4042B94B0,0,-238481909,-1045223220,1841546909,-856204595
fil8E5596B56A0261EAB683CF5057CAE2B3,0,643133086,-2084414616,343170214,-992378432
fil62B0F55265DF1F9C96F566758C938E23,0,635926068,1270799586,-1253121550,464121913
fil128D238459BC52E1F64935984E73A4C7,0,1918137942,1224803432,611547548,1078180456
fil71DAFC86A1DA33002347707B3634417D,0,556786137,2132078996,-2102711888,1216440578
fil4BE17187DE3622F6E6449B4CF43C7442,0,828855778,-457701423,-2056271788,-169281841
fil1AC97CAD411319503A0AD9ACD22A4006,0,-2085321362,245086297,-804556457,-60362663
fil3F91BCB94A804A729CE6BDE04268AE2A,0,-349394199,430516443,1661552355,1774323717
filB89F5EAFD7A43B11C1FCB7FF06B8BECA,0,643133086,-2084414616,343170214,-992378432
filB52BE9AA4CA37E299422099562D67277,0,-2109492870,-388825051,1285337830,2077765893
filB6C9087DDBD5989EBBF6A1A7A2581297,0,828855778,-457701423,-2056271788,-169281841
fil6D787FDF099454D834CAB4792CEEB738,0,-2085321362,245086297,-804556457,-60362663
filC6FB0E464266B9DDDBB20D9364B740E3,0,1276286120,-943335994,218562074,1644682845
filBE4B4EA1E53E66C7568F0C7D258882A7,0,107473858,2123729195,645377732,-1205185927
filBD8A42DC04BD3E7905F287458385508C,0,-54727639,2099192400,1610765671,-1057441054
fil980C4CD58973823987DFCC3171C3A2B2,0,-1953266360,670681276,55398021,2085016583
fil21518EDB545B105742D865B22D4AAF7F,0,-634203953,-2127427810,814942779,97500864
filC97E658A49972F2609F86D3323E9E720,0,828855778,-457701423,-2056271788,-169281841
filE8C9862F905AB2F358822750BA0F0C51,0,-1726258372,129239861,-1434438505,1313881638
filB1A5FEC190FA530C42739CAB96D2CCDD,0,-1019696768,664307505,260506947,1899162764
fil008AF121968A0DDFD548A48B0DCB9A37,0,107473858,2123729195,645377732,-1205185927
fil58B563B1E07544BB62953266919A97AE,0,81587295,-260319047,-1437620998,-1066050369
filD2AEB93027F334C78398A56C7BD4D9AD,0,828855778,-457701423,-2056271788,-169281841
filB3D980DABC28BB6B19034657D4DA4927,0,-1726258372,129239861,-1434438505,1313881638
fil2AE0038EB037ECEA005CEE4EADE132FA,0,2068070723,-192161942,-346428457,1664984501
fil8D31850FDFA7EADA67F1076B3BA27519,0,-653307273,-10057769,-458152416,1839940392
fil22DD69CCFB5344B36669E0C54C04EEC4,0,-2050554349,-1023486188,-773795354,1724175781
fil6E4572456A5B47B3F0C91F6D01F461A2,0,1314455139,1857020418,-586521053,274309746
filCA08FED67D770F879C84F79E534CC03F,0,545760179,2142948648,-1303191041,-1541025333
filDF670880B197DD57A15A349787C244EB,0,923533676,-797730313,1617367087,320205390
filABAF7BF6E3B64F300FE019163EE9E796,0,-694916534,-146669060,-319111151,-323686228
fil35644002DD032A30BA6D7738A3D5782A,0,828855778,-457701423,-2056271788,-169281841
fil37C828752B51D088D28507C21A75D168,0,914153739,1617063810,722651764,124449861
filFFE97A433DD4B8765AC7B82DC5907284,0,1531126146,-1256986164,-366814014,-1872376842
fil07E1A401D98C58ABF3734333B6B4EECD,0,866017658,-2103355061,1593505631,-1914815640
filC570C13C8FE891C1ED92430430D74343,0,1226308436,1901061970,-353884252,-1114073368
fil2F29E89A85E168A1C35EAF44BE61D08D,0,828855778,-457701423,-2056271788,-169281841
fil12EDC1D4DD121101C6E570C9D00B8B5C,0,-1794351599,548843865,1231387738,-976216834
filE14764B1004ADC9062505F3521D5258C,0,-1575198999,-1439101315,1633348355,789767196
filA415ECA44D3F2C5A02A7D25DE249CDDF,0,-173634187,1073771449,-1159078619,-801739868
fil84DD0683F0142D27000103FE28B8B263,0,-653307273,-10057769,-458152416,1839940392
filE12525B24E6E984D122793AAF81C97B3,0,-961371620,-1862712275,-1703384843,-441308975
filBE76B3802EB8755BD5CF63286A0A4133,0,719532430,-207137449,-1263624959,-243817538
fil9177B7467C883ACA153177F9C7129423,0,-480485218,886139579,1304778171,1793793158
fil9E24047C65BA08B7979D4140D3B93F16,0,-1019191766,518246976,-1059467881,-1779524392
filF84934A1E64CA8309B4748AF49F38008,0,828855778,-457701423,-2056271788,-169281841
filB593CCC1D8914BE9EA9E287CF9303CAE,0,924096071,-1442015632,1255508662,-920718648
fil403A620798BFB7A0609E173E42CF9401,0,1995630032,625243477,1689164657,-831711052
fil1FDA928BF1560A963202A5F770800531,0,-1003400729,-1154795078,-940909556,-5802622
fil19AE4FD32472DC5E5EFD337777EE29EE,0,-274978871,-35994401,-1131041156,-1702218374
fil4F0C454C5D843B7500FD6A36A324C84F,0,828855778,-457701423,-2056271788,-169281841
filFC5FE7C5D8177FF2F89AAD8620D0BF0D,0,267180528,1976840285,-928688890,300192834
fil6F699A4A67D5EC4B2EC85F90B7E24A48,0,-303512860,-903203156,1412829879,842327993
filAAF9ECB7694C7A78B79461BCE4D98C53,0,-653307273,-10057769,-458152416,1839940392
fil51FDA6DBA6E6BEECA99B31E7F3CC99BF,0,-2094528058,-498250524,-55429407,-1804778140
filDBD0330B3A9AD5C72749326595340D61,0,2117680487,24762638,-1724311793,2060381591
filC3E0DB4DBF78936040DEA688901B27AF,0,-483634489,-1596597159,585882347,-1989455965
filF983342622F3D33C6E249DD36E400EE0,0,-470673402,-123341725,28504071,-898004456
filB11F2BBAC1841574745D938FAFA9584C,0,828855778,-457701423,-2056271788,-169281841
filCBA927B72F8B3005169297871E61F44A,0,-332295825,-1947938242,-1562525293,-380589508
fil33111C1822709AB310A00CC64FD45CD9,0,1971134472,1666615853,-1744973464,-1557195594
filCA566938E5BB6E793B35BCE0769E4210,0,-550494271,1938707247,596083119,626439038
fil7ADFD18013C54D536D05BE4351F96DDC,0,2000866667,-1841321275,-1971351968,787915259
fil2BD7332728EF50CC1725EC3A03D3D4FC,0,828855778,-457701423,-2056271788,-169281841
fil5987DA6505B2F0A43CCAA2EC66EFFCF1,0,862580436,1930532881,-382430513,-2014640092
fil45954BDC896428CB5FCCDB65603A97B3,0,-480485218,886139579,1304778171,1793793158
fil05A9163051C14F9C0B4BC25CDE5E0C07,0,486190607,1503220161,794506870,-1917461439
fil1AE299088025E7B7BDDADDEF52CDAA17,0,-2143909697,1870132956,-1576775025,280885832
filD46E0270003C887D6D9FF9CEC0121BF9,0,758561706,-773298772,-272193926,1906260430
fil90D38A5C2209179519461F234C777AEB,0,-1385591956,1962332378,2001089022,1603503552
fil86C7784EC54FA39FC98E2B172D8B8FF2,0,-975974713,-1221488587,-2111137554,1816523020
filD6A003222A4C870F7FCFA52F04B54CF0,0,245985172,381463945,1167073947,-1430763027
fil93E473FEC0FBCA7DF81BEC99119AE455,0,-1054053400,-734354934,-1261365604,-2052814093
filFFC96F0D8686F32B5ABE9588BB0F9DBD,0,1024626365,115240180,-1720380850,-417545027
fil617613A1BDC6FAFCE8292340DEEC41B5,0,-895896239,757109779,-902224318,1528776910
fil7CC3613F227239CC48FE20E7B9A5BC81,0,-1451357051,750095516,2094326622,-1005537129
fil5C6EEAEE2D6ECC7AC1B3CD0182402108,0,-977631231,-1676122669,1345010661,-1754742376
filAFC46953E33640D93FA31C67F6E81FD5,0,896275051,1925487165,1055222255,-1094661593
filD5713C4DDE777FECFB6D47FCE039C9B2,0,1915679018,-506715447,-683696205,-1033077779
fil5493E5B0F0A21EC2A2BFD96A7D7059F5,0,-294904606,812522009,-177806448,91046253
fil62625D99F85B89F9A2E9BA9C9DFE7206,0,1687489450,-888925365,605605751,1397467271
fil76C7170F997F481F5325DA5CB331B50E,0,648755729,-1268613295,199561809,1055295800
filF28D780A887D33EB7BB2797293EC0050,0,890647311,-901858441,1035516602,-1524565757
filF1E0EA7BF4B70EEDFC835D5F3F428E47,0,-1779715674,1493660944,176516667,1175241391
fil6BFADCECB1BE5504F23C8C352E1FE107,0,1183747012,812314831,1077318697,-61323701
fil96B6E181CCB641E01FBDB88FBE0829CA,0,1530059081,-1034126776,-943396728,-1475362688
fil74149F0D1555458ED868FECF750F73F9,0,-953535000,-1869371425,-694655859,-1809829150
fil5ADF164D16CE5ED0D7EA47E85560B039,0,-518763831,818017391,2113039634,-1199057510
fil7530D67335B41128F1E8D0F78A2049BC,0,-607519802,-53653879,1506645217,779645044
filFDEC92DC2A24A1D258E25BA19A70F85A,0,-1476714421,-1052498161,-1301332699,97058034
fil9E7F20FA71C9B20C7BA543D6A9CDCCD0,0,1906632822,1667789067,-806488009,-1549256618
filA978E46EB2BBE1560B6299F75884987E,0,203195796,-422961006,-1537518942,274489623
fil4BB68E214B95D57AED1DFD32DB86A1DF,0,981708150,346394177,-659475946,-1889665144
filC7700ECA3B384AF128C5369592C8E659,0,-458318158,25008807,-500188839,1832794584
filF48EBDCC123CF9611B3BFEDE6E659A46,0,-2054487307,521101461,1021904516,1170477951
filF8E85DD0EE69F6E6BC12957B11ED9CEE,0,-1526981575,-2091362140,-73639124,315223411
fil09649A01F905461A749714C3FD623D3F,0,1349332377,-4860710,40681126,94549884
fil43522D2568E2FF7098464DFAEF741DE4,0,1821414944,1125217248,470630393,1134342232
filF2522E7D4F3A1FE9DB605A8109026CD3,0,510035091,2025950879,-856902162,-1042870531
filFE0FACBB5C4BEB40048D77773D6A53AA,0,312148381,-1537531874,-850942375,-1327419232
filE519C718DF614D58A3C865CE9A5B60DE,0,-653307273,-10057769,-458152416,1839940392
fil37FDED8A996292882B041D67F206921D,0,-1003400729,-1154795078,-940909556,-5802622
fil1F58D31E522630E9655F48DD76F65421,0,2098754778,33166225,-236953370,-1809271330
fil8BC4BA8B9DC435FCB65553B169DC5505,0,828855778,-457701423,-2056271788,-169281841
fil4185256472F92CB06C1D6F0F4FD47C6E,0,-1498385347,-1063103349,1882902458,759647886
filF38E37DF0680AB4B3BB99EC8329E9BF7,0,-1482361369,-1925684065,-746459148,442612670
filBBEB72C3B7407D6CCBC4FA057BDFA70C,0,267180528,1976840285,-928688890,300192834
fil9B5951D9727E1C4EF8E60B810B8C0E6E,0,-303512860,-903203156,1412829879,842327993
fil6268E1A6B5443969DBE51372A04D2D9D,0,-653307273,-10057769,-458152416,1839940392
filAA1475B781E3F4F9F4D0586AE8AE23AE,0,393148524,430596881,2036651177,-305460648
fil7F8300EAAC8B2863B5DFA02AEE118810,0,321418662,-983844540,-1431278430,1223641334
filC6809C34C84D9951EB01BDF0C4BC7F6E,0,828855778,-457701423,-2056271788,-169281841
fil6503FBC9C44B59C1EE3F08B059D36314,0,-861094956,1791442370,-590237637,1212902946
